run_id,configuration,repo,scenario,repetition,campaign_id,pipeline_success,pipeline_time_seconds,scanner_time_seconds,tool_failure_count,finding_count_initial,finding_count_residual,residual_critical,residual_high,residual_secret,policy_engine,policy_allow,policy_deny_count,tp_ground_truth,fp_unknown_or_false,fn_ground_truth,precision,recall,false_positive_rate,false_negative_rate,coverage,auto_remediation_rate,patch_success_rate,human_escalation_rate,mttd_seconds,mttr_seconds
20260713T201112690901Z_C1_NonBlockingScanning_full_alpha_vulnerable_dependency_r2,C1_NonBlockingScanning,full_alpha_vulnerable_dependency,vulnerable_dependency,2,full_protocol_20260713_rigorous,True,19.90216669999063,19.550218699965626,0,56,56,6,18,0,not_applicable,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.0,0.0,0.0,19.896971,0.0
20260713T201132692149Z_C2_AutoScanning_full_alpha_vulnerable_dependency_r2,C2_AutoScanning,full_alpha_vulnerable_dependency,vulnerable_dependency,2,full_protocol_20260713_rigorous,True,20.28039600001648,19.945296900055837,0,56,56,6,18,0,not_applicable,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.0,0.0,0.0,20.277433,0.0
20260713T201153058467Z_C3_PolicyOnly_full_alpha_vulnerable_dependency_r2,C3_PolicyOnly,full_alpha_vulnerable_dependency,vulnerable_dependency,2,full_protocol_20260713_rigorous,False,20.51074439997319,20.119275100005325,0,56,56,6,18,0,opa,False,3,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.0,0.0,0.0,20.397609,0.0
20260713T201213623669Z_C4_AgentsOnly_full_alpha_vulnerable_dependency_r2,C4_AgentsOnly,full_alpha_vulnerable_dependency,vulnerable_dependency,2,full_protocol_20260713_rigorous,True,40.03601589996833,39.44128060003277,0,56,16,0,2,0,not_applicable,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.017857142857142856,1.0,1.0,19.936969,0.26614
20260713T201253732467Z_C5_SecFlowOps_full_alpha_vulnerable_dependency_r2,C5_SecFlowOps,full_alpha_vulnerable_dependency,vulnerable_dependency,2,full_protocol_20260713_rigorous,True,39.674727600009646,38.963121599983424,0,56,16,0,2,0,opa,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.017857142857142856,1.0,1.0,19.708525,0.241648
20260713T201333468812Z_C0_BuildOnly_full_alpha_fake_secret_r2,C0_BuildOnly,full_alpha_fake_secret,fake_secret,2,full_protocol_20260713_rigorous,True,0.2710691000102088,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T201333806305Z_C1_NonBlockingScanning_full_alpha_fake_secret_r2,C1_NonBlockingScanning,full_alpha_fake_secret,fake_secret,2,full_protocol_20260713_rigorous,True,20.047476199979428,19.745510399981868,0,17,17,1,2,1,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,20.044811,0.0
20260713T201353916155Z_C2_AutoScanning_full_alpha_fake_secret_r2,C2_AutoScanning,full_alpha_fake_secret,fake_secret,2,full_protocol_20260713_rigorous,True,20.36789980001049,20.114657300058752,0,17,17,1,2,1,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,20.36568,0.0
20260713T201414338756Z_C3_PolicyOnly_full_alpha_fake_secret_r2,C3_PolicyOnly,full_alpha_fake_secret,fake_secret,2,full_protocol_20260713_rigorous,False,21.482496200012974,21.10400120000122,0,17,17,1,2,1,opa,False,3,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,21.362049,0.0
20260713T201435877882Z_C4_AgentsOnly_full_alpha_fake_secret_r2,C4_AgentsOnly,full_alpha_fake_secret,fake_secret,2,full_protocol_20260713_rigorous,True,40.03039520001039,39.44552800001111,0,17,16,0,2,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,20.025329,0.215858
20260713T201515965409Z_C5_SecFlowOps_full_alpha_fake_secret_r2,C5_SecFlowOps,full_alpha_fake_secret,fake_secret,2,full_protocol_20260713_rigorous,True,40.61422309995396,39.99021039996296,0,17,16,0,2,0,opa,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,19.742853,0.209803
20260713T201556634156Z_C0_BuildOnly_full_alpha_sast_reflected_xss_r2,C0_BuildOnly,full_alpha_sast_reflected_xss,sast_reflected_xss,2,full_protocol_20260713_rigorous,True,0.21852970001054928,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T201556909279Z_C1_NonBlockingScanning_full_alpha_sast_reflected_xss_r2,C1_NonBlockingScanning,full_alpha_sast_reflected_xss,sast_reflected_xss,2,full_protocol_20260713_rigorous,True,19.999908500001766,19.760447600041516,0,17,17,0,2,0,not_applicable,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.0,0.0,0.0,19.998003,0.0
20260713T201616958172Z_C2_AutoScanning_full_alpha_sast_reflected_xss_r2,C2_AutoScanning,full_alpha_sast_reflected_xss,sast_reflected_xss,2,full_protocol_20260713_rigorous,True,19.888056199997663,19.635032399964985,0,17,17,0,2,0,not_applicable,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.0,0.0,0.0,19.884985,0.0
20260713T201636900835Z_C3_PolicyOnly_full_alpha_sast_reflected_xss_r2,C3_PolicyOnly,full_alpha_sast_reflected_xss,sast_reflected_xss,2,full_protocol_20260713_rigorous,True,20.17264179995982,19.804140400025062,0,17,17,0,2,0,opa,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.0,0.0,0.0,20.069399,0.0
20260713T201657130120Z_C4_AgentsOnly_full_alpha_sast_reflected_xss_r2,C4_AgentsOnly,full_alpha_sast_reflected_xss,sast_reflected_xss,2,full_protocol_20260713_rigorous,True,39.70259340002667,39.15799370012246,0,17,16,0,2,0,not_applicable,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.058823529411764705,1.0,1.0,19.959613,0.238305
20260713T201736884480Z_C5_SecFlowOps_full_alpha_sast_reflected_xss_r2,C5_SecFlowOps,full_alpha_sast_reflected_xss,sast_reflected_xss,2,full_protocol_20260713_rigorous,True,39.924190999998245,39.283422900072765,0,17,16,0,2,0,opa,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.058823529411764705,1.0,1.0,20.069352,0.238159
20260713T201816858264Z_C0_BuildOnly_full_alpha_sast_sql_injection_r2,C0_BuildOnly,full_alpha_sast_sql_injection,sast_sql_injection,2,full_protocol_20260713_rigorous,True,0.21043029997963458,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T201817138314Z_C1_NonBlockingScanning_full_alpha_sast_sql_injection_r2,C1_NonBlockingScanning,full_alpha_sast_sql_injection,sast_sql_injection,2,full_protocol_20260713_rigorous,True,19.865720400004648,19.608715799986385,0,17,17,0,3,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,19.863659,0.0
20260713T201837060863Z_C2_AutoScanning_full_alpha_sast_sql_injection_r2,C2_AutoScanning,full_alpha_sast_sql_injection,sast_sql_injection,2,full_protocol_20260713_rigorous,True,20.14150949998293,19.903786899987608,0,17,17,0,3,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,20.139389,0.0
20260713T201857253855Z_C3_PolicyOnly_full_alpha_sast_sql_injection_r2,C3_PolicyOnly,full_alpha_sast_sql_injection,sast_sql_injection,2,full_protocol_20260713_rigorous,True,19.955216599977575,19.588145700050518,0,17,17,0,3,0,opa,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,19.852,0.0
20260713T201917257917Z_C4_AgentsOnly_full_alpha_sast_sql_injection_r2,C4_AgentsOnly,full_alpha_sast_sql_injection,sast_sql_injection,2,full_protocol_20260713_rigorous,True,40.458695199980866,39.9596347999759,0,17,16,0,2,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,19.911117,0.205864
20260713T201957768792Z_C5_SecFlowOps_full_alpha_sast_sql_injection_r2,C5_SecFlowOps,full_alpha_sast_sql_injection,sast_sql_injection,2,full_protocol_20260713_rigorous,True,40.165612799988594,39.56588379997993,0,17,16,0,2,0,opa,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,20.177045,0.202342
20260713T202037984044Z_C0_BuildOnly_full_alpha_docker_misconfiguration_r2,C0_BuildOnly,full_alpha_docker_misconfiguration,docker_misconfiguration,2,full_protocol_20260713_rigorous,True,0.19282539997948334,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T202038233296Z_C1_NonBlockingScanning_full_alpha_docker_misconfiguration_r2,C1_NonBlockingScanning,full_alpha_docker_misconfiguration,docker_misconfiguration,2,full_protocol_20260713_rigorous,True,20.234449799987487,19.990723900089506,0,17,17,0,3,0,not_applicable,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.0,0.0,0.0,20.232673,0.0
20260713T202058517107Z_C2_AutoScanning_full_alpha_docker_misconfiguration_r2,C2_AutoScanning,full_alpha_docker_misconfiguration,docker_misconfiguration,2,full_protocol_20260713_rigorous,True,19.91081520001171,19.643768499954604,0,17,17,0,3,0,not_applicable,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.0,0.0,0.0,19.908264,0.0
20260713T202118479750Z_C3_PolicyOnly_full_alpha_docker_misconfiguration_r2,C3_PolicyOnly,full_alpha_docker_misconfiguration,docker_misconfiguration,2,full_protocol_20260713_rigorous,True,20.02631599997403,19.683732999954373,0,17,17,0,3,0,opa,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.0,0.0,0.0,19.923953,0.0
20260713T202138557957Z_C4_AgentsOnly_full_alpha_docker_misconfiguration_r2,C4_AgentsOnly,full_alpha_docker_misconfiguration,docker_misconfiguration,2,full_protocol_20260713_rigorous,True,39.81441450002603,39.31808939995244,0,17,16,0,2,0,not_applicable,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.058823529411764705,1.0,1.0,20.070085,0.197584
20260713T202218425968Z_C5_SecFlowOps_full_alpha_docker_misconfiguration_r2,C5_SecFlowOps,full_alpha_docker_misconfiguration,docker_misconfiguration,2,full_protocol_20260713_rigorous,True,40.25141750002513,39.61122319998685,0,17,16,0,2,0,opa,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.058823529411764705,1.0,1.0,19.915789,0.202304
20260713T202258729278Z_C0_BuildOnly_full_alpha_k8s_misconfiguration_r2,C0_BuildOnly,full_alpha_k8s_misconfiguration,k8s_misconfiguration,2,full_protocol_20260713_rigorous,True,0.29112279997207224,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T202259103182Z_C1_NonBlockingScanning_full_alpha_k8s_misconfiguration_r2,C1_NonBlockingScanning,full_alpha_k8s_misconfiguration,k8s_misconfiguration,2,full_protocol_20260713_rigorous,True,20.076783400028944,19.789874200010672,0,20,20,0,3,0,not_applicable,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,20.074568,0.0
20260713T202319241053Z_C2_AutoScanning_full_alpha_k8s_misconfiguration_r2,C2_AutoScanning,full_alpha_k8s_misconfiguration,k8s_misconfiguration,2,full_protocol_20260713_rigorous,True,19.868831300002057,19.60810329997912,0,20,20,0,3,0,not_applicable,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,19.866554,0.0
20260713T202339161456Z_C3_PolicyOnly_full_alpha_k8s_misconfiguration_r2,C3_PolicyOnly,full_alpha_k8s_misconfiguration,k8s_misconfiguration,2,full_protocol_20260713_rigorous,True,19.982663100003265,19.61589030001778,0,20,20,0,3,0,opa,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,19.868331,0.0
20260713T202359198353Z_C4_AgentsOnly_full_alpha_k8s_misconfiguration_r2,C4_AgentsOnly,full_alpha_k8s_misconfiguration,k8s_misconfiguration,2,full_protocol_20260713_rigorous,True,39.54553870001109,39.01008060015738,0,20,16,0,2,0,not_applicable,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.05,1.0,1.0,19.866932,0.21463
20260713T202438806300Z_C5_SecFlowOps_full_alpha_k8s_misconfiguration_r2,C5_SecFlowOps,full_alpha_k8s_misconfiguration,k8s_misconfiguration,2,full_protocol_20260713_rigorous,True,40.8486543999752,40.10866399999941,0,20,16,0,2,0,opa,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.05,1.0,1.0,20.512637,0.240887
20260713T202519714494Z_C0_BuildOnly_full_alpha_multi_layer_r2,C0_BuildOnly,full_alpha_multi_layer,multi_layer,2,full_protocol_20260713_rigorous,True,0.22581410000566393,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T202520009869Z_C1_NonBlockingScanning_full_alpha_multi_layer_r2,C1_NonBlockingScanning,full_alpha_multi_layer,multi_layer,2,full_protocol_20260713_rigorous,True,20.14632389997132,19.875788099947385,0,64,64,7,21,1,not_applicable,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,20.143168,0.0
20260713T202540212391Z_C2_AutoScanning_full_alpha_multi_layer_r2,C2_AutoScanning,full_alpha_multi_layer,multi_layer,2,full_protocol_20260713_rigorous,True,19.9700324999867,19.706796400016174,0,64,64,7,21,1,not_applicable,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,19.967678,0.0
20260713T202600240637Z_C3_PolicyOnly_full_alpha_multi_layer_r2,C3_PolicyOnly,full_alpha_multi_layer,multi_layer,2,full_protocol_20260713_rigorous,False,20.358116500021424,20.00347990001319,0,64,64,7,21,1,opa,False,4,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,20.249538,0.0
20260713T202620648881Z_C4_AgentsOnly_full_alpha_multi_layer_r2,C4_AgentsOnly,full_alpha_multi_layer,multi_layer,2,full_protocol_20260713_rigorous,True,40.226966799993534,39.6714115999639,0,64,16,0,2,0,not_applicable,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.078125,1.0,1.0,20.007277,0.249744
20260713T202700926024Z_C5_SecFlowOps_full_alpha_multi_layer_r2,C5_SecFlowOps,full_alpha_multi_layer,multi_layer,2,full_protocol_20260713_rigorous,True,40.58140599995386,39.90196300006937,0,64,16,0,2,0,opa,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.078125,1.0,1.0,20.290607,0.228366
20260713T202741572619Z_C0_BuildOnly_full_beta_clean_r2,C0_BuildOnly,full_beta_clean,clean,2,full_protocol_20260713_rigorous,True,0.20288469997467473,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T202741834595Z_C1_NonBlockingScanning_full_beta_clean_r2,C1_NonBlockingScanning,full_beta_clean,clean,2,full_protocol_20260713_rigorous,True,19.855517100018915,19.607199000020046,0,16,16,0,2,0,not_applicable,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.853448,0.0
20260713T202801740355Z_C2_AutoScanning_full_beta_clean_r2,C2_AutoScanning,full_beta_clean,clean,2,full_protocol_20260713_rigorous,True,20.44430120004108,20.178506700030994,0,16,16,0,2,0,not_applicable,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.442215,0.0
20260713T202822238782Z_C3_PolicyOnly_full_beta_clean_r2,C3_PolicyOnly,full_beta_clean,clean,2,full_protocol_20260713_rigorous,True,21.406445499975234,20.981869400071446,0,16,16,0,2,0,opa,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.252058,0.0
20260713T202843698119Z_C4_AgentsOnly_full_beta_clean_r2,C4_AgentsOnly,full_beta_clean,clean,2,full_protocol_20260713_rigorous,True,41.59796609997284,40.996960400021635,0,16,16,0,2,0,not_applicable,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.188601,0.0
20260713T202925355171Z_C5_SecFlowOps_full_beta_clean_r2,C5_SecFlowOps,full_beta_clean,clean,2,full_protocol_20260713_rigorous,True,40.73766759998398,40.0048814000329,0,16,16,0,2,0,opa,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.337941,0.0
20260713T203006147724Z_C0_BuildOnly_full_beta_vulnerable_dependency_r2,C0_BuildOnly,full_beta_vulnerable_dependency,vulnerable_dependency,2,full_protocol_20260713_rigorous,True,0.23143859999254346,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T203006446767Z_C1_NonBlockingScanning_full_beta_vulnerable_dependency_r2,C1_NonBlockingScanning,full_beta_vulnerable_dependency,vulnerable_dependency,2,full_protocol_20260713_rigorous,True,19.901525199995376,19.654211499961093,0,56,56,6,18,0,not_applicable,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.0,0.0,0.0,19.898852,0.0
20260713T203026400374Z_C2_AutoScanning_full_beta_vulnerable_dependency_r2,C2_AutoScanning,full_beta_vulnerable_dependency,vulnerable_dependency,2,full_protocol_20260713_rigorous,True,20.220665899978485,19.96915449993685,0,56,56,6,18,0,not_applicable,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.0,0.0,0.0,20.218316,0.0
20260713T203046672902Z_C3_PolicyOnly_full_beta_vulnerable_dependency_r2,C3_PolicyOnly,full_beta_vulnerable_dependency,vulnerable_dependency,2,full_protocol_20260713_rigorous,False,20.520690899982583,19.97836190002272,0,56,56,6,18,0,opa,False,3,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.0,0.0,0.0,20.406526,0.0
20260713T203107252124Z_C4_AgentsOnly_full_beta_vulnerable_dependency_r2,C4_AgentsOnly,full_beta_vulnerable_dependency,vulnerable_dependency,2,full_protocol_20260713_rigorous,True,40.252298399980646,39.72926259995438,0,56,16,0,2,0,not_applicable,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.017857142857142856,1.0,1.0,20.136816,0.205039
20260713T203147556520Z_C5_SecFlowOps_full_beta_vulnerable_dependency_r2,C5_SecFlowOps,full_beta_vulnerable_dependency,vulnerable_dependency,2,full_protocol_20260713_rigorous,True,40.81663960003061,40.13675139989937,0,56,16,0,2,0,opa,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.017857142857142856,1.0,1.0,20.162215,0.247123
20260713T203228439734Z_C0_BuildOnly_full_beta_fake_secret_r2,C0_BuildOnly,full_beta_fake_secret,fake_secret,2,full_protocol_20260713_rigorous,True,0.19966139999451116,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T203228693987Z_C1_NonBlockingScanning_full_beta_fake_secret_r2,C1_NonBlockingScanning,full_beta_fake_secret,fake_secret,2,full_protocol_20260713_rigorous,True,20.13488739996683,19.880428100063,0,17,17,1,2,1,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,20.133187,0.0
20260713T203248878448Z_C2_AutoScanning_full_beta_fake_secret_r2,C2_AutoScanning,full_beta_fake_secret,fake_secret,2,full_protocol_20260713_rigorous,True,19.948979099979624,19.69067099998938,0,17,17,1,2,1,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,19.947246,0.0
20260713T203308883778Z_C3_PolicyOnly_full_beta_fake_secret_r2,C3_PolicyOnly,full_beta_fake_secret,fake_secret,2,full_protocol_20260713_rigorous,False,20.590441500011366,20.22762360004708,0,17,17,1,2,1,opa,False,3,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,20.483888,0.0
20260713T203329528160Z_C4_AgentsOnly_full_beta_fake_secret_r2,C4_AgentsOnly,full_beta_fake_secret,fake_secret,2,full_protocol_20260713_rigorous,True,40.45797930000117,39.93120349996025,0,17,16,0,2,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,20.601934,0.214467
20260713T203410036831Z_C5_SecFlowOps_full_beta_fake_secret_r2,C5_SecFlowOps,full_beta_fake_secret,fake_secret,2,full_protocol_20260713_rigorous,True,40.242627599975094,39.63962349999929,0,17,16,0,2,0,opa,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,19.957796,0.192135
20260713T203450334241Z_C0_BuildOnly_full_beta_sast_reflected_xss_r2,C0_BuildOnly,full_beta_sast_reflected_xss,sast_reflected_xss,2,full_protocol_20260713_rigorous,True,0.1999019999639131,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T203450594211Z_C1_NonBlockingScanning_full_beta_sast_reflected_xss_r2,C1_NonBlockingScanning,full_beta_sast_reflected_xss,sast_reflected_xss,2,full_protocol_20260713_rigorous,True,19.686771200038493,19.431941500050016,0,17,17,0,2,0,not_applicable,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.0,0.0,0.0,19.684383,0.0
20260713T203510345649Z_C2_AutoScanning_full_beta_sast_reflected_xss_r2,C2_AutoScanning,full_beta_sast_reflected_xss,sast_reflected_xss,2,full_protocol_20260713_rigorous,True,20.358611800009385,20.10824460000731,0,17,17,0,2,0,not_applicable,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.0,0.0,0.0,20.356843,0.0
20260713T203530758431Z_C3_PolicyOnly_full_beta_sast_reflected_xss_r2,C3_PolicyOnly,full_beta_sast_reflected_xss,sast_reflected_xss,2,full_protocol_20260713_rigorous,True,20.279690900002606,19.93410660000518,0,17,17,0,2,0,opa,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.0,0.0,0.0,20.18148,0.0
20260713T203551092258Z_C4_AgentsOnly_full_beta_sast_reflected_xss_r2,C4_AgentsOnly,full_beta_sast_reflected_xss,sast_reflected_xss,2,full_protocol_20260713_rigorous,True,40.485968700028025,39.99037810007576,0,17,16,0,2,0,not_applicable,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.058823529411764705,1.0,1.0,20.558968,0.195219
20260713T203631632000Z_C5_SecFlowOps_full_beta_sast_reflected_xss_r2,C5_SecFlowOps,full_beta_sast_reflected_xss,sast_reflected_xss,2,full_protocol_20260713_rigorous,True,41.72035059996415,41.040547500015236,0,17,16,0,2,0,opa,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.058823529411764705,1.0,1.0,21.301908,0.202806
20260713T203713413337Z_C0_BuildOnly_full_beta_sast_sql_injection_r2,C0_BuildOnly,full_beta_sast_sql_injection,sast_sql_injection,2,full_protocol_20260713_rigorous,True,0.28021140000782907,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T203713761711Z_C1_NonBlockingScanning_full_beta_sast_sql_injection_r2,C1_NonBlockingScanning,full_beta_sast_sql_injection,sast_sql_injection,2,full_protocol_20260713_rigorous,True,20.65296129998751,20.206022099941038,0,17,17,0,3,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,20.650761,0.0
20260713T203734512473Z_C2_AutoScanning_full_beta_sast_sql_injection_r2,C2_AutoScanning,full_beta_sast_sql_injection,sast_sql_injection,2,full_protocol_20260713_rigorous,True,20.405215699982364,20.152733299997635,0,17,17,0,3,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,20.40333,0.0
20260713T203754970381Z_C3_PolicyOnly_full_beta_sast_sql_injection_r2,C3_PolicyOnly,full_beta_sast_sql_injection,sast_sql_injection,2,full_protocol_20260713_rigorous,True,20.36437590001151,20.009321800025646,0,17,17,0,3,0,opa,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,20.25694,0.0
20260713T203815385345Z_C4_AgentsOnly_full_beta_sast_sql_injection_r2,C4_AgentsOnly,full_beta_sast_sql_injection,sast_sql_injection,2,full_protocol_20260713_rigorous,True,41.343999100034125,40.71971079998184,0,17,16,0,2,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,20.501436,0.30238
20260713T203856783246Z_C5_SecFlowOps_full_beta_sast_sql_injection_r2,C5_SecFlowOps,full_beta_sast_sql_injection,sast_sql_injection,2,full_protocol_20260713_rigorous,True,40.794582600006834,40.174069300002884,0,17,16,0,2,0,opa,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,20.287304,0.202855
20260713T203937628500Z_C0_BuildOnly_full_beta_docker_misconfiguration_r2,C0_BuildOnly,full_beta_docker_misconfiguration,docker_misconfiguration,2,full_protocol_20260713_rigorous,True,0.20555910002440214,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T203937894796Z_C1_NonBlockingScanning_full_beta_docker_misconfiguration_r2,C1_NonBlockingScanning,full_beta_docker_misconfiguration,docker_misconfiguration,2,full_protocol_20260713_rigorous,True,20.261569100024644,20.029817299975548,0,17,17,0,3,0,not_applicable,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.0,0.0,0.0,20.259151,0.0
20260713T203958208576Z_C2_AutoScanning_full_beta_docker_misconfiguration_r2,C2_AutoScanning,full_beta_docker_misconfiguration,docker_misconfiguration,2,full_protocol_20260713_rigorous,True,20.378199199971277,20.11363929999061,0,17,17,0,3,0,not_applicable,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.0,0.0,0.0,20.375708,0.0
20260713T204018640411Z_C3_PolicyOnly_full_beta_docker_misconfiguration_r2,C3_PolicyOnly,full_beta_docker_misconfiguration,docker_misconfiguration,2,full_protocol_20260713_rigorous,True,20.86446860001888,20.45055480004521,0,17,17,0,3,0,opa,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.0,0.0,0.0,20.753977,0.0
