run_id,configuration,repo,scenario,repetition,status,metadata_path,notes
20260713T205659092525Z_C0_BuildOnly_full_gamma_sast_sql_injection_r2,C0_BuildOnly,full_gamma_sast_sql_injection,sast_sql_injection,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T205659092525Z_C0_BuildOnly_full_gamma_sast_sql_injection_r2\metadata.json,local
20260713T205659515274Z_C1_NonBlockingScanning_full_gamma_sast_sql_injection_r2,C1_NonBlockingScanning,full_gamma_sast_sql_injection,sast_sql_injection,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T205659515274Z_C1_NonBlockingScanning_full_gamma_sast_sql_injection_r2\metadata.json,local
20260713T205722520073Z_C2_AutoScanning_full_gamma_sast_sql_injection_r2,C2_AutoScanning,full_gamma_sast_sql_injection,sast_sql_injection,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T205722520073Z_C2_AutoScanning_full_gamma_sast_sql_injection_r2\metadata.json,local
20260713T205745568481Z_C3_PolicyOnly_full_gamma_sast_sql_injection_r2,C3_PolicyOnly,full_gamma_sast_sql_injection,sast_sql_injection,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T205745568481Z_C3_PolicyOnly_full_gamma_sast_sql_injection_r2\metadata.json,local
20260713T205812273749Z_C4_AgentsOnly_full_gamma_sast_sql_injection_r2,C4_AgentsOnly,full_gamma_sast_sql_injection,sast_sql_injection,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T205812273749Z_C4_AgentsOnly_full_gamma_sast_sql_injection_r2\metadata.json,local
20260713T205855847188Z_C5_SecFlowOps_full_gamma_sast_sql_injection_r2,C5_SecFlowOps,full_gamma_sast_sql_injection,sast_sql_injection,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T205855847188Z_C5_SecFlowOps_full_gamma_sast_sql_injection_r2\metadata.json,local
20260713T205938024758Z_C0_BuildOnly_full_gamma_docker_misconfiguration_r2,C0_BuildOnly,full_gamma_docker_misconfiguration,docker_misconfiguration,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T205938024758Z_C0_BuildOnly_full_gamma_docker_misconfiguration_r2\metadata.json,local
20260713T205938307168Z_C1_NonBlockingScanning_full_gamma_docker_misconfiguration_r2,C1_NonBlockingScanning,full_gamma_docker_misconfiguration,docker_misconfiguration,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T205938307168Z_C1_NonBlockingScanning_full_gamma_docker_misconfiguration_r2\metadata.json,local
20260713T205959402894Z_C2_AutoScanning_full_gamma_docker_misconfiguration_r2,C2_AutoScanning,full_gamma_docker_misconfiguration,docker_misconfiguration,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T205959402894Z_C2_AutoScanning_full_gamma_docker_misconfiguration_r2\metadata.json,local
20260713T210023367925Z_C3_PolicyOnly_full_gamma_docker_misconfiguration_r2,C3_PolicyOnly,full_gamma_docker_misconfiguration,docker_misconfiguration,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T210023367925Z_C3_PolicyOnly_full_gamma_docker_misconfiguration_r2\metadata.json,local
20260713T210047021592Z_C4_AgentsOnly_full_gamma_docker_misconfiguration_r2,C4_AgentsOnly,full_gamma_docker_misconfiguration,docker_misconfiguration,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T210047021592Z_C4_AgentsOnly_full_gamma_docker_misconfiguration_r2\metadata.json,local
20260713T210131556062Z_C5_SecFlowOps_full_gamma_docker_misconfiguration_r2,C5_SecFlowOps,full_gamma_docker_misconfiguration,docker_misconfiguration,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T210131556062Z_C5_SecFlowOps_full_gamma_docker_misconfiguration_r2\metadata.json,local
20260713T210214452486Z_C0_BuildOnly_full_gamma_k8s_misconfiguration_r2,C0_BuildOnly,full_gamma_k8s_misconfiguration,k8s_misconfiguration,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T210214452486Z_C0_BuildOnly_full_gamma_k8s_misconfiguration_r2\metadata.json,local
20260713T210214717245Z_C1_NonBlockingScanning_full_gamma_k8s_misconfiguration_r2,C1_NonBlockingScanning,full_gamma_k8s_misconfiguration,k8s_misconfiguration,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T210214717245Z_C1_NonBlockingScanning_full_gamma_k8s_misconfiguration_r2\metadata.json,local
20260713T210235382527Z_C2_AutoScanning_full_gamma_k8s_misconfiguration_r2,C2_AutoScanning,full_gamma_k8s_misconfiguration,k8s_misconfiguration,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T210235382527Z_C2_AutoScanning_full_gamma_k8s_misconfiguration_r2\metadata.json,local
20260713T210255683521Z_C3_PolicyOnly_full_gamma_k8s_misconfiguration_r2,C3_PolicyOnly,full_gamma_k8s_misconfiguration,k8s_misconfiguration,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T210255683521Z_C3_PolicyOnly_full_gamma_k8s_misconfiguration_r2\metadata.json,local
20260713T210316234591Z_C4_AgentsOnly_full_gamma_k8s_misconfiguration_r2,C4_AgentsOnly,full_gamma_k8s_misconfiguration,k8s_misconfiguration,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T210316234591Z_C4_AgentsOnly_full_gamma_k8s_misconfiguration_r2\metadata.json,local
20260713T210358482066Z_C5_SecFlowOps_full_gamma_k8s_misconfiguration_r2,C5_SecFlowOps,full_gamma_k8s_misconfiguration,k8s_misconfiguration,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T210358482066Z_C5_SecFlowOps_full_gamma_k8s_misconfiguration_r2\metadata.json,local
20260713T210440930295Z_C0_BuildOnly_full_gamma_multi_layer_r2,C0_BuildOnly,full_gamma_multi_layer,multi_layer,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T210440930295Z_C0_BuildOnly_full_gamma_multi_layer_r2\metadata.json,local
20260713T210441195594Z_C1_NonBlockingScanning_full_gamma_multi_layer_r2,C1_NonBlockingScanning,full_gamma_multi_layer,multi_layer,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T210441195594Z_C1_NonBlockingScanning_full_gamma_multi_layer_r2\metadata.json,local
20260713T210501956021Z_C2_AutoScanning_full_gamma_multi_layer_r2,C2_AutoScanning,full_gamma_multi_layer,multi_layer,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T210501956021Z_C2_AutoScanning_full_gamma_multi_layer_r2\metadata.json,local
20260713T210522736200Z_C3_PolicyOnly_full_gamma_multi_layer_r2,C3_PolicyOnly,full_gamma_multi_layer,multi_layer,2,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T210522736200Z_C3_PolicyOnly_full_gamma_multi_layer_r2\metadata.json,local
20260713T210542832405Z_C4_AgentsOnly_full_gamma_multi_layer_r2,C4_AgentsOnly,full_gamma_multi_layer,multi_layer,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T210542832405Z_C4_AgentsOnly_full_gamma_multi_layer_r2\metadata.json,local
20260713T210623043190Z_C5_SecFlowOps_full_gamma_multi_layer_r2,C5_SecFlowOps,full_gamma_multi_layer,multi_layer,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T210623043190Z_C5_SecFlowOps_full_gamma_multi_layer_r2\metadata.json,local
20260713T210703991186Z_C0_BuildOnly_full_alpha_clean_r3,C0_BuildOnly,full_alpha_clean,clean,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T210703991186Z_C0_BuildOnly_full_alpha_clean_r3\metadata.json,local
20260713T210704277588Z_C1_NonBlockingScanning_full_alpha_clean_r3,C1_NonBlockingScanning,full_alpha_clean,clean,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T210704277588Z_C1_NonBlockingScanning_full_alpha_clean_r3\metadata.json,local
20260713T210724703880Z_C2_AutoScanning_full_alpha_clean_r3,C2_AutoScanning,full_alpha_clean,clean,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T210724703880Z_C2_AutoScanning_full_alpha_clean_r3\metadata.json,local
20260713T210745499323Z_C3_PolicyOnly_full_alpha_clean_r3,C3_PolicyOnly,full_alpha_clean,clean,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T210745499323Z_C3_PolicyOnly_full_alpha_clean_r3\metadata.json,local
20260713T210806510712Z_C4_AgentsOnly_full_alpha_clean_r3,C4_AgentsOnly,full_alpha_clean,clean,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T210806510712Z_C4_AgentsOnly_full_alpha_clean_r3\metadata.json,local
20260713T210849563110Z_C5_SecFlowOps_full_alpha_clean_r3,C5_SecFlowOps,full_alpha_clean,clean,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T210849563110Z_C5_SecFlowOps_full_alpha_clean_r3\metadata.json,local
20260713T210931809822Z_C0_BuildOnly_full_alpha_vulnerable_dependency_r3,C0_BuildOnly,full_alpha_vulnerable_dependency,vulnerable_dependency,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T210931809822Z_C0_BuildOnly_full_alpha_vulnerable_dependency_r3\metadata.json,local
20260713T210932063225Z_C1_NonBlockingScanning_full_alpha_vulnerable_dependency_r3,C1_NonBlockingScanning,full_alpha_vulnerable_dependency,vulnerable_dependency,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T210932063225Z_C1_NonBlockingScanning_full_alpha_vulnerable_dependency_r3\metadata.json,local
20260713T210954193978Z_C2_AutoScanning_full_alpha_vulnerable_dependency_r3,C2_AutoScanning,full_alpha_vulnerable_dependency,vulnerable_dependency,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T210954193978Z_C2_AutoScanning_full_alpha_vulnerable_dependency_r3\metadata.json,local
20260713T211017142549Z_C3_PolicyOnly_full_alpha_vulnerable_dependency_r3,C3_PolicyOnly,full_alpha_vulnerable_dependency,vulnerable_dependency,3,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T211017142549Z_C3_PolicyOnly_full_alpha_vulnerable_dependency_r3\metadata.json,local
20260713T211039155962Z_C4_AgentsOnly_full_alpha_vulnerable_dependency_r3,C4_AgentsOnly,full_alpha_vulnerable_dependency,vulnerable_dependency,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T211039155962Z_C4_AgentsOnly_full_alpha_vulnerable_dependency_r3\metadata.json,local
20260713T211123569242Z_C5_SecFlowOps_full_alpha_vulnerable_dependency_r3,C5_SecFlowOps,full_alpha_vulnerable_dependency,vulnerable_dependency,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T211123569242Z_C5_SecFlowOps_full_alpha_vulnerable_dependency_r3\metadata.json,local
20260713T211206792647Z_C0_BuildOnly_full_alpha_fake_secret_r3,C0_BuildOnly,full_alpha_fake_secret,fake_secret,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T211206792647Z_C0_BuildOnly_full_alpha_fake_secret_r3\metadata.json,local
20260713T211207052530Z_C1_NonBlockingScanning_full_alpha_fake_secret_r3,C1_NonBlockingScanning,full_alpha_fake_secret,fake_secret,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T211207052530Z_C1_NonBlockingScanning_full_alpha_fake_secret_r3\metadata.json,local
20260713T211228331813Z_C2_AutoScanning_full_alpha_fake_secret_r3,C2_AutoScanning,full_alpha_fake_secret,fake_secret,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T211228331813Z_C2_AutoScanning_full_alpha_fake_secret_r3\metadata.json,local
20260713T211249624478Z_C3_PolicyOnly_full_alpha_fake_secret_r3,C3_PolicyOnly,full_alpha_fake_secret,fake_secret,3,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T211249624478Z_C3_PolicyOnly_full_alpha_fake_secret_r3\metadata.json,local
20260713T211314593607Z_C4_AgentsOnly_full_alpha_fake_secret_r3,C4_AgentsOnly,full_alpha_fake_secret,fake_secret,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T211314593607Z_C4_AgentsOnly_full_alpha_fake_secret_r3\metadata.json,local
20260713T211358884354Z_C5_SecFlowOps_full_alpha_fake_secret_r3,C5_SecFlowOps,full_alpha_fake_secret,fake_secret,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T211358884354Z_C5_SecFlowOps_full_alpha_fake_secret_r3\metadata.json,local
20260713T211443961316Z_C0_BuildOnly_full_alpha_sast_reflected_xss_r3,C0_BuildOnly,full_alpha_sast_reflected_xss,sast_reflected_xss,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T211443961316Z_C0_BuildOnly_full_alpha_sast_reflected_xss_r3\metadata.json,local
20260713T211444303820Z_C1_NonBlockingScanning_full_alpha_sast_reflected_xss_r3,C1_NonBlockingScanning,full_alpha_sast_reflected_xss,sast_reflected_xss,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T211444303820Z_C1_NonBlockingScanning_full_alpha_sast_reflected_xss_r3\metadata.json,local
20260713T211508574718Z_C2_AutoScanning_full_alpha_sast_reflected_xss_r3,C2_AutoScanning,full_alpha_sast_reflected_xss,sast_reflected_xss,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T211508574718Z_C2_AutoScanning_full_alpha_sast_reflected_xss_r3\metadata.json,local
20260713T211530979171Z_C3_PolicyOnly_full_alpha_sast_reflected_xss_r3,C3_PolicyOnly,full_alpha_sast_reflected_xss,sast_reflected_xss,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T211530979171Z_C3_PolicyOnly_full_alpha_sast_reflected_xss_r3\metadata.json,local
20260713T211553671724Z_C4_AgentsOnly_full_alpha_sast_reflected_xss_r3,C4_AgentsOnly,full_alpha_sast_reflected_xss,sast_reflected_xss,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T211553671724Z_C4_AgentsOnly_full_alpha_sast_reflected_xss_r3\metadata.json,local
20260713T211637411499Z_C5_SecFlowOps_full_alpha_sast_reflected_xss_r3,C5_SecFlowOps,full_alpha_sast_reflected_xss,sast_reflected_xss,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T211637411499Z_C5_SecFlowOps_full_alpha_sast_reflected_xss_r3\metadata.json,local
20260713T211723589221Z_C0_BuildOnly_full_alpha_sast_sql_injection_r3,C0_BuildOnly,full_alpha_sast_sql_injection,sast_sql_injection,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T211723589221Z_C0_BuildOnly_full_alpha_sast_sql_injection_r3\metadata.json,local
20260713T211723888448Z_C1_NonBlockingScanning_full_alpha_sast_sql_injection_r3,C1_NonBlockingScanning,full_alpha_sast_sql_injection,sast_sql_injection,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T211723888448Z_C1_NonBlockingScanning_full_alpha_sast_sql_injection_r3\metadata.json,local
20260713T211751814831Z_C2_AutoScanning_full_alpha_sast_sql_injection_r3,C2_AutoScanning,full_alpha_sast_sql_injection,sast_sql_injection,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T211751814831Z_C2_AutoScanning_full_alpha_sast_sql_injection_r3\metadata.json,local
20260713T211815147460Z_C3_PolicyOnly_full_alpha_sast_sql_injection_r3,C3_PolicyOnly,full_alpha_sast_sql_injection,sast_sql_injection,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T211815147460Z_C3_PolicyOnly_full_alpha_sast_sql_injection_r3\metadata.json,local
20260713T211838162642Z_C4_AgentsOnly_full_alpha_sast_sql_injection_r3,C4_AgentsOnly,full_alpha_sast_sql_injection,sast_sql_injection,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T211838162642Z_C4_AgentsOnly_full_alpha_sast_sql_injection_r3\metadata.json,local
20260713T211923206545Z_C5_SecFlowOps_full_alpha_sast_sql_injection_r3,C5_SecFlowOps,full_alpha_sast_sql_injection,sast_sql_injection,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T211923206545Z_C5_SecFlowOps_full_alpha_sast_sql_injection_r3\metadata.json,local
20260713T212008466874Z_C0_BuildOnly_full_alpha_docker_misconfiguration_r3,C0_BuildOnly,full_alpha_docker_misconfiguration,docker_misconfiguration,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T212008466874Z_C0_BuildOnly_full_alpha_docker_misconfiguration_r3\metadata.json,local
20260713T212008721020Z_C1_NonBlockingScanning_full_alpha_docker_misconfiguration_r3,C1_NonBlockingScanning,full_alpha_docker_misconfiguration,docker_misconfiguration,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T212008721020Z_C1_NonBlockingScanning_full_alpha_docker_misconfiguration_r3\metadata.json,local
20260713T212032648030Z_C2_AutoScanning_full_alpha_docker_misconfiguration_r3,C2_AutoScanning,full_alpha_docker_misconfiguration,docker_misconfiguration,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T212032648030Z_C2_AutoScanning_full_alpha_docker_misconfiguration_r3\metadata.json,local
20260713T212056577225Z_C3_PolicyOnly_full_alpha_docker_misconfiguration_r3,C3_PolicyOnly,full_alpha_docker_misconfiguration,docker_misconfiguration,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T212056577225Z_C3_PolicyOnly_full_alpha_docker_misconfiguration_r3\metadata.json,local
20260713T212118252765Z_C4_AgentsOnly_full_alpha_docker_misconfiguration_r3,C4_AgentsOnly,full_alpha_docker_misconfiguration,docker_misconfiguration,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T212118252765Z_C4_AgentsOnly_full_alpha_docker_misconfiguration_r3\metadata.json,local
20260713T212206897004Z_C5_SecFlowOps_full_alpha_docker_misconfiguration_r3,C5_SecFlowOps,full_alpha_docker_misconfiguration,docker_misconfiguration,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T212206897004Z_C5_SecFlowOps_full_alpha_docker_misconfiguration_r3\metadata.json,local
20260713T212249750120Z_C0_BuildOnly_full_alpha_k8s_misconfiguration_r3,C0_BuildOnly,full_alpha_k8s_misconfiguration,k8s_misconfiguration,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T212249750120Z_C0_BuildOnly_full_alpha_k8s_misconfiguration_r3\metadata.json,local
20260713T212250006270Z_C1_NonBlockingScanning_full_alpha_k8s_misconfiguration_r3,C1_NonBlockingScanning,full_alpha_k8s_misconfiguration,k8s_misconfiguration,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T212250006270Z_C1_NonBlockingScanning_full_alpha_k8s_misconfiguration_r3\metadata.json,local
20260713T212315170700Z_C2_AutoScanning_full_alpha_k8s_misconfiguration_r3,C2_AutoScanning,full_alpha_k8s_misconfiguration,k8s_misconfiguration,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T212315170700Z_C2_AutoScanning_full_alpha_k8s_misconfiguration_r3\metadata.json,local
20260713T212337532598Z_C3_PolicyOnly_full_alpha_k8s_misconfiguration_r3,C3_PolicyOnly,full_alpha_k8s_misconfiguration,k8s_misconfiguration,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T212337532598Z_C3_PolicyOnly_full_alpha_k8s_misconfiguration_r3\metadata.json,local
20260713T212401890397Z_C4_AgentsOnly_full_alpha_k8s_misconfiguration_r3,C4_AgentsOnly,full_alpha_k8s_misconfiguration,k8s_misconfiguration,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T212401890397Z_C4_AgentsOnly_full_alpha_k8s_misconfiguration_r3\metadata.json,local
20260713T212447744911Z_C5_SecFlowOps_full_alpha_k8s_misconfiguration_r3,C5_SecFlowOps,full_alpha_k8s_misconfiguration,k8s_misconfiguration,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T212447744911Z_C5_SecFlowOps_full_alpha_k8s_misconfiguration_r3\metadata.json,local
20260713T212537008680Z_C0_BuildOnly_full_alpha_multi_layer_r3,C0_BuildOnly,full_alpha_multi_layer,multi_layer,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T212537008680Z_C0_BuildOnly_full_alpha_multi_layer_r3\metadata.json,local
20260713T212537290488Z_C1_NonBlockingScanning_full_alpha_multi_layer_r3,C1_NonBlockingScanning,full_alpha_multi_layer,multi_layer,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T212537290488Z_C1_NonBlockingScanning_full_alpha_multi_layer_r3\metadata.json,local
20260713T212558646040Z_C2_AutoScanning_full_alpha_multi_layer_r3,C2_AutoScanning,full_alpha_multi_layer,multi_layer,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T212558646040Z_C2_AutoScanning_full_alpha_multi_layer_r3\metadata.json,local
20260713T212621244922Z_C3_PolicyOnly_full_alpha_multi_layer_r3,C3_PolicyOnly,full_alpha_multi_layer,multi_layer,3,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T212621244922Z_C3_PolicyOnly_full_alpha_multi_layer_r3\metadata.json,local
20260713T212644428146Z_C4_AgentsOnly_full_alpha_multi_layer_r3,C4_AgentsOnly,full_alpha_multi_layer,multi_layer,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T212644428146Z_C4_AgentsOnly_full_alpha_multi_layer_r3\metadata.json,local
20260713T212729116853Z_C5_SecFlowOps_full_alpha_multi_layer_r3,C5_SecFlowOps,full_alpha_multi_layer,multi_layer,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T212729116853Z_C5_SecFlowOps_full_alpha_multi_layer_r3\metadata.json,local
20260713T212816079141Z_C0_BuildOnly_full_beta_clean_r3,C0_BuildOnly,full_beta_clean,clean,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T212816079141Z_C0_BuildOnly_full_beta_clean_r3\metadata.json,local
20260713T212816588799Z_C1_NonBlockingScanning_full_beta_clean_r3,C1_NonBlockingScanning,full_beta_clean,clean,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T212816588799Z_C1_NonBlockingScanning_full_beta_clean_r3\metadata.json,local
20260713T212839202153Z_C2_AutoScanning_full_beta_clean_r3,C2_AutoScanning,full_beta_clean,clean,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T212839202153Z_C2_AutoScanning_full_beta_clean_r3\metadata.json,local
20260713T212903513191Z_C3_PolicyOnly_full_beta_clean_r3,C3_PolicyOnly,full_beta_clean,clean,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T212903513191Z_C3_PolicyOnly_full_beta_clean_r3\metadata.json,local
20260713T212926425449Z_C4_AgentsOnly_full_beta_clean_r3,C4_AgentsOnly,full_beta_clean,clean,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T212926425449Z_C4_AgentsOnly_full_beta_clean_r3\metadata.json,local
20260713T213015554286Z_C5_SecFlowOps_full_beta_clean_r3,C5_SecFlowOps,full_beta_clean,clean,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T213015554286Z_C5_SecFlowOps_full_beta_clean_r3\metadata.json,local
20260713T213059666064Z_C0_BuildOnly_full_beta_vulnerable_dependency_r3,C0_BuildOnly,full_beta_vulnerable_dependency,vulnerable_dependency,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T213059666064Z_C0_BuildOnly_full_beta_vulnerable_dependency_r3\metadata.json,local
20260713T213059934053Z_C1_NonBlockingScanning_full_beta_vulnerable_dependency_r3,C1_NonBlockingScanning,full_beta_vulnerable_dependency,vulnerable_dependency,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T213059934053Z_C1_NonBlockingScanning_full_beta_vulnerable_dependency_r3\metadata.json,local
20260713T213120875096Z_C2_AutoScanning_full_beta_vulnerable_dependency_r3,C2_AutoScanning,full_beta_vulnerable_dependency,vulnerable_dependency,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T213120875096Z_C2_AutoScanning_full_beta_vulnerable_dependency_r3\metadata.json,local
20260713T213142778057Z_C3_PolicyOnly_full_beta_vulnerable_dependency_r3,C3_PolicyOnly,full_beta_vulnerable_dependency,vulnerable_dependency,3,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T213142778057Z_C3_PolicyOnly_full_beta_vulnerable_dependency_r3\metadata.json,local
20260713T213205275103Z_C4_AgentsOnly_full_beta_vulnerable_dependency_r3,C4_AgentsOnly,full_beta_vulnerable_dependency,vulnerable_dependency,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T213205275103Z_C4_AgentsOnly_full_beta_vulnerable_dependency_r3\metadata.json,local
